<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20231103,000000,1993.3,1999.2,1986.3,1993.1,134315
20231104,000000,1993.1,2011.9,1989.3,1999.9,191364
20231106,000000,1999.9,2000.1,1988.8,1990.8,21286
20231107,000000,1990.7,1996.3,1977.4,1977.9,127783
20231108,000000,1977.8,1980.8,1962.8,1973.7,151421
20231109,000000,1973.8,1975.3,1952.8,1954.4,139858
20231110,000000,1954.4,1971.5,1948.3,1962.6,161702
20231111,000000,1962.6,1962.9,1936.9,1939.9,143493
20231113,000000,1942.7,1946.1,1938.1,1939.9,18751
20231114,000000,1939.8,1953.5,1935.6,1948.5,119827
20231115,000000,1948.5,1975.3,1938.8,1971.1,165467
20231116,000000,1971.1,1979.2,1958.8,1965.3,127859
20231117,000000,1965.2,1991.1,1964.5,1988.6,153900
20231118,000000,1988.5,1996.4,1981.1,1983.5,100624
20231120,000000,1983.5,1987.8,1975.8,1983.7,21208
20231121,000000,1983.7,1996.2,1967.2,1994,152599
20231122,000000,1994.1,2009.8,1986.1,2000.8,178875
20231123,000000,2000.7,2008.3,1988.6,1996,144528
20231124,000000,1996.1,1999.4,1990.9,1994.7,57450
20231125,000000,1994.7,2004.5,1992.7,2003.7,76431
20231127,000000,2003.7,2018.9,2001.4,2013.7,39935
20231128,000000,2013.7,2018.2,2006.1,2015.5,125172
20231129,000000,2015.6,2072.7,2011.5,2067.4,144927
20231130,000000,2067.3,2070.8,2055.9,2064.8,158637
20231201,000000,2064.9,2067,2051.2,2059.7,138954
20231202,000000,2059.7,2095.7,2052.6,2089.3,197375
20231204,000000,2091.7,2152.3,2091.7,2105.3,95879
20231205,000000,2105.2,2111.1,2039.3,2050.2,277065
20231206,000000,2050.4,2057.8,2027.6,2039.6,169841
20231207,000000,2039.7,2053.4,2037.6,2043,142675
20231208,000000,2043,2057.2,2036.6,2047.8,154640
20231209,000000,2047.9,2048.7,2010.6,2019,193922
20231211,000000,2020.8,2023.7,2009.8,2012.4,23298
20231212,000000,2012.4,2016.1,1991.2,2000.8,136188
20231213,000000,2000.8,2012.5,1992.3,1993.1,124544
20231214,000000,1993.1,2053.5,1987.9,2045.8,177537
20231215,000000,2045.7,2062.9,2042,2051,184808
20231216,000000,2051,2059.6,2029.2,2034.7,137443
20231218,000000,2033.8,2037.8,2029.5,2036.7,17497
20231219,000000,2036.6,2048,2032.8,2037.6,130438
20231220,000000,2037.6,2061,2036.1,2053.7,119686
20231221,000000,2053.8,2056.9,2042.5,2048,113090
20231222,000000,2048.1,2066.7,2043.5,2061.1,121764
20231223,000000,2061.2,2083,2058.5,2064.8,135152
20231225,000000,2064.5,2064.5,2064.5,2064.5,5
20231226,000000,2064.5,2076,2064.5,2075.1,16320
20231227,000000,2075.1,2079.9,2065.5,2077.1,68394
20231228,000000,2077,2098.2,2072.8,2096.6,124426
20231229,000000,2096.7,2097.7,2075.6,2079.2,119094
20231230,000000,2079.2,2084.1,2067.6,2075.3,76467
20240101,000000,2071.8,2071.8,2071.8,2071.8,40
20240102,000000,2071.8,2079.7,2071.4,2078.6,17351
20240103,000000,2078.7,2088.1,2064.3,2073,140260
20240104,000000,2073,2074.3,2038.3,2050.3,190044
20240105,000000,2050.2,2058.1,2043.3,2051.3,115424
20240106,000000,2051.2,2071.1,2030.8,2051.1,171517
20240108,000000,2052.6,2053.3,2041.7,2042.3,19766
20240109,000000,2042.4,2043.6,2022.7,2038.9,179570
20240110,000000,2038.9,2048.6,2031.9,2035.3,148961
20240111,000000,2035.4,2046.2,2025.9,2036.1,146434
20240112,000000,2036.1,2056.1,2017.3,2038.9,227644
20240113,000000,2038.8,2067.3,2037.8,2051.3,187259
20240115,000000,2053.6,2061.9,2049.5,2058.2,19068
20240116,000000,2058.3,2062.8,2051.8,2052.9,65060
20240117,000000,2053,2054.5,2026.5,2028.5,200631
20240118,000000,2028.5,2032.5,2004.6,2010,224503
20240119,000000,2010,2027.4,2007.7,2022.9,140283
20240120,000000,2022.9,2041.9,2022.2,2030.6,127092
20240122,000000,2031.8,2034.1,2026.1,2026.9,15499
20240123,000000,2026.9,2032,2017.4,2029,123140
20240124,000000,2028.9,2039.3,2022.6,2025.3,118679
20240125,000000,2025.2,2037.9,2011.7,2015.5,182321
20240126,000000,2015.5,2025.6,2004,2020.9,135341
20240127,000000,2020.8,2028.1,2015.6,2017.9,75054
20240129,000000,2018.2,2029,2018.2,2025.3,15178
20240130,000000,2025.3,2052.3,2019.4,2049.5,79032
20240131,000000,2049.6,2068,2047.1,2052.6,185187
20240201,000000,2052.6,2074.6,2048.8,2063,216317
20240202,000000,2063,2083.2,2046.4,2072.3,243336
20240203,000000,2072.2,2074.7,2044.2,2054.5,185780
20240205,000000,2057.1,2059.1,2045.3,2048.2,21163
20240206,000000,2048.1,2048.3,2030.8,2042.2,148732
20240207,000000,2042.3,2055.3,2038.8,2051.1,115924
20240208,000000,2051.1,2061.3,2046.4,2047.4,117653
20240209,000000,2047.4,2053.3,2034.6,2047.5,124985
20240210,000000,2047.4,2051.9,2034.3,2040.3,93097
20240212,000000,2038.7,2041.2,2035.7,2036.9,8288
20240213,000000,2037,2041.8,2025.4,2032.4,107905
20240214,000000,2032.4,2047.3,2000.9,2005,201607
20240215,000000,2005,2008.8,1996.4,2003.6,182461
20240216,000000,2003.6,2020.2,2003.2,2015.4,183233
20240217,000000,2015.4,2027.2,2006.6,2024.2,140249
20240219,000000,2025.5,2034.3,2023.9,2030.4,25673
20240220,000000,2030.4,2034.3,2024.1,2030.6,51069
20240221,000000,2030.7,2042.7,2028.6,2041.7,128771
20240222,000000,2041.7,2043.5,2030.9,2038.7,118624
20240223,000000,2038.7,2045.5,2029.3,2035.5,131878
20240224,000000,2035.5,2053.2,2025.4,2046.9,180736
20240226,000000,2045.8,2045.8,2039.6,2041.9,16795
20240227,000000,2041.7,2046.8,2034.1,2043,118401
20240228,000000,2043.1,2049.1,2037.9,2039,139957
20240229,000000,2039,2047.4,2033.4,2043.5,123437
20240301,000000,2043.5,2059.4,2036,2053.8,213896
20240302,000000,2053.9,2097.1,2047,2093.5,257915
20240304,000000,2091.6,2095.1,2088.1,2089.4,28830
20240305,000000,2089.3,2128.4,2089,2123.9,273738
20240306,000000,2123.8,2150.5,2122.2,2134.2,255704
20240307,000000,2134.1,2169,2132.3,2165.5,295332
20240308,000000,2165.5,2172.2,2155.2,2164.6,186829
20240309,000000,2164.7,2203,2163.2,2183.6,262002
20240311,000000,2187.7,2195.5,2183.4,2186.1,29785
20240311,000000,2186.2,2192.2,2180.9,2183.7,148943
20240313,000000,2183.6,2187.8,2156.2,2164.2,255754
20240314,000000,2164.3,2185.6,2162.3,2176.4,160698
20240315,000000,2176.5,2176.7,2157,2168.5,185160
20240316,000000,2168.6,2176.9,2158.8,2162,153772
20240318,000000,2158.8,2160.8,2149.3,2149.9,41122
20240319,000000,2149.9,2167.2,2149.2,2164.9,148277
20240320,000000,2164.8,2165.5,2150.2,2163,139001
20240321,000000,2163,2168.2,2152.3,2161.5,95213
